STATE NAME,WASTE CODE GROUP,2021,2023,delta,pct_change
MISSISSIPPI,F007,15.0685,0.0,-15.0685,-100.0
MISSISSIPPI,F009,0.73,0.33999999999999997,-0.39,-53.42465753424658
MISSISSIPPI,F019,2.984,0.0,-2.984,-100.0
MISSISSIPPI,F032,1111.2806618,842.1940897,-269.0865721,-24.214096523928195
MISSISSIPPI,F034,469.378,626.47875,157.10075,33.469985811009465
MISSISSIPPI,F035,37.762,55.033500000000004,17.271500000000003,45.7377787193475
MISSISSIPPI,F037,229.9085,7.12,-222.7885,-96.9031158047658
MISSISSIPPI,F039,210.11934000000002,237.83827,27.718929999999972,13.191993654653574
MISSISSIPPI,F1_5,1610.6992306,1719.7724902,109.07325960000003,6.771795598323423
MISSISSIPPI,F30S,293.7702058,5.5,-288.2702058,-98.12778835586056
MISSISSIPPI,F6_9,4.177,5.0655,0.8885000000000005,21.27124730667945
MISSISSIPPI,FMIX,0.6,21977.1725283,21976.572528300003,3662762.0880500004
MISSISSIPPI,ICR,78.048961,150.5452,72.49623899999999,92.88559139179314
MISSISSIPPI,K001,36.201499999999996,338.0696259,301.8681259,833.8552985373535
MISSISSIPPI,K046,118.63000000000001,117.77,-0.8600000000000136,-0.7249431003962012
MISSISSIPPI,K049,0.0,0.0,0.0,
MISSISSIPPI,K061,54563.369999999995,55711.785,1148.4150000000081,2.1047361993953237
MISSISSIPPI,K083,357.23499999999996,0.0,-357.23499999999996,-100.0
MISSISSIPPI,K104,576.2525,0.0,-576.2525,-100.0
MISSISSIPPI,K149,0.0,0.0,0.0,
MISSISSIPPI,K156,0.0,0.0,0.0,
MISSISSIPPI,K171,4136.615,4007.69,-128.92499999999973,-3.1166787336989237
MISSISSIPPI,KXXX,23041.0655,39.14,-23001.9255,-99.83012938355651
MISSISSIPPI,LABP,1.9135,3.952,2.0385,106.53253200940685
MISSISSIPPI,P001,0.151,0.1675,0.016500000000000015,10.927152317880804
MISSISSIPPI,P012,0.1335,0.4125,0.27899999999999997,208.9887640449438
MISSISSIPPI,P030,1.49,0.0,-1.49,-100.0
MISSISSIPPI,P042,0.0405,0.0015,-0.039,-96.29629629629629
MISSISSIPPI,P048,0.01,0.0,-0.01,-100.0
MISSISSIPPI,P058,0.0125,0.0,-0.0125,-100.0
MISSISSIPPI,P075,0.11599999999999999,26.0165,25.9005,22328.017241379315
MISSISSIPPI,P076,0.015,0.0,-0.015,-100.0
MISSISSIPPI,P087,0.0,0.048,0.048,
MISSISSIPPI,P105,0.024,0.04085,0.016849999999999997,70.20833333333331
MISSISSIPPI,P106,0.0,0.043000000000000003,0.043000000000000003,
MISSISSIPPI,P194,7.9565,41.217,33.2605,418.02928423301705
MISSISSIPPI,PMIX,1.1485187,2.4431953,1.2946766000000003,112.72577451285734
MISSISSIPPI,TCMT,2054552.4313427,1173220.8526253,-881331.5787174001,-42.89652409315388
MISSISSIPPI,TCOR Only,9.129,0.1275,-9.0015,-98.60335195530728
MISSISSIPPI,TCORICR,238.2807459,129.6082494,-108.6724965,-45.60691468777209
MISSISSIPPI,U002,0.492,0.3965,-0.09549999999999997,-19.410569105691053
MISSISSIPPI,U029,0.0,0.0025,0.0025,
MISSISSIPPI,U034,0.0005,0.0,-0.0005,-100.0
MISSISSIPPI,U041,0.0,11.49,11.49,
MISSISSIPPI,U044,0.0715,0.0,-0.0715,-100.0
MISSISSIPPI,U056,0.225,0.368,0.143,63.55555555555556
MISSISSIPPI,U057,0.0,0.15,0.15,
MISSISSIPPI,U080,0.115,0.0,-0.115,-100.0
MISSISSIPPI,U096,0.0,0.06,0.06,
MISSISSIPPI,U108,0.27,0.0,-0.27,-100.0
MISSISSIPPI,U112,0.0,0.04,0.04,
MISSISSIPPI,U122,11.381499999999999,21.70135,10.319850000000002,90.67214339059002
MISSISSIPPI,U123,0.003,0.28285,0.27985,9328.333333333334
MISSISSIPPI,U134,0.471,3.0315000000000003,2.5605,543.6305732484077
MISSISSIPPI,U135,0.079,0.1,0.021000000000000005,26.582278481012665
MISSISSIPPI,U147,0.055,0.095,0.04,72.72727272727273
MISSISSIPPI,U151,0.197,0.013000000000000001,-0.184,-93.40101522842639
MISSISSIPPI,U154,7.174624199999999,5.2566216,-1.9180025999999994,-26.73314373734027
MISSISSIPPI,U159,0.025,0.0,-0.025,-100.0
MISSISSIPPI,U160,5.361999999999999,0.1165,-5.245499999999999,-97.8273032450578
MISSISSIPPI,U162,0.0,0.0025,0.0025,
MISSISSIPPI,U170,0.6875,0.835,0.14749999999999996,21.45454545454545
MISSISSIPPI,U188,0.8185,1.1708500000000002,0.35235000000000016,43.04825901038487
MISSISSIPPI,U190,3.9285,0.2545,-3.674,-93.52170039455262
MISSISSIPPI,U210,0.2685,1.115,0.8465,315.2700186219739
MISSISSIPPI,U213,0.0,0.4,0.4,
MISSISSIPPI,U220,3.2929999999999997,1.059,-2.234,-67.84087458244763
MISSISSIPPI,U223,3.5875431,1.0610087,-2.5265344,-70.42519990909656
MISSISSIPPI,U239,0.0,0.2,0.2,
MISSISSIPPI,U240,181.30399999999997,387.655,206.351,113.81491858977188
MISSISSIPPI,U279,0.23600000000000002,0.0,-0.23600000000000002,-100.0
MISSISSIPPI,UMIX,60.211,263.9125,203.7015,338.3127667701915
MISSISSIPPI,U_PS,7.5375,9.953,2.4154999999999998,32.04643449419569
MISSOURI,D001,3199.4527932,3939.3436499,739.8908566999999,23.125543789004695
MISSOURI,D002,1303.9440067,1537.8973893,233.95338259999994,17.941980744409822
MISSOURI,D003,64.2729576,41.6302934,-22.6426642,-35.2289128204052
MISSOURI,D004,21.470927500000002,11.8770833,-9.593844200000001,-44.68295186595921
MISSOURI,D005,298.13849999999996,403.0766682,104.9381682,35.19779169748289
MISSOURI,D006,346.361,7.281000000000001,-339.08,-97.89785801519224
MISSOURI,D007,2842.2352671999997,2014.3825973,-827.8526698999997,-29.12681717286376
MISSOURI,D008,129053.2209086,133251.7639881,4198.543079499999,3.253342341973436
MISSOURI,D009,188.4863343,216.44899999999998,27.962665699999974,14.835380932971953
MISSOURI,D010,676.8716515000001,1996.720479,1319.8488275,194.99248115578672
MISSOURI,D011,18.533,17.342053099999998,-1.1909469000000037,-6.426088059137773
MISSOURI,D012,0.0125,0.0,-0.0125,-100.0
MISSOURI,D013,0.0,0.0,0.0,
MISSOURI,D014,5.875,0.0,-5.875,-100.0
MISSOURI,D016,1626.6334162000003,1504.3977389,-122.23567730000036,-7.514641964355849
MISSOURI,D018,49.2522294,31.082499999999996,-18.1697294,-36.8911816202984
MISSOURI,D019,0.0,0.0,0.0,
MISSOURI,D021,0.0,0.0,0.0,
MISSOURI,D022,357.56350000000003,216.531,-141.03250000000003,-39.44264445336284
MISSOURI,D023,0.0,0.0,0.0,
MISSOURI,D024,0.005,0.3665,0.3615,7230.0
MISSOURI,D025,0.013,0.0235,0.0105,80.76923076923079
MISSOURI,D026,0.07,0.8255,0.7555000000000001,1079.2857142857142
MISSOURI,D027,0.0575,0.0825,0.025,43.47826086956522
MISSOURI,D028,5.006,3.8360000000000003,-1.17,-23.37195365561326
MISSOURI,D035,44.165000000000006,10.855500000000001,-33.30950000000001,-75.42058190875129
MISSOURI,D037,56.38,146.53,90.15,159.89712664065271
MISSOURI,D038,0.0325,0.0,-0.0325,-100.0
MISSOURI,D039,5.697409599999999,70.007592,64.3101824,1128.7617867600743
MISSOURI,D040,2.787,25.151,22.364,802.4398995335487
MISSOURI,D043,0.0,2.1305,2.1305,
MISSOURI,DMIX,1954.3047862,783.7182493,-1170.5865369,-59.89784936136385
MISSOURI,F001,551.92,3.96,-547.9599999999999,-99.28250471082765
MISSOURI,F002,10.616,6.5255,-4.0905,-38.53146194423511
MISSOURI,F003,23316.9746082,19495.888271199998,-3821.0863370000006,-16.387573436119023
MISSOURI,F004,11.963,19.77,7.807,65.2595502800301
MISSOURI,F005,12553.4378444,1512.8903706,-11040.5474738,-87.94839796594134
MISSOURI,F006,1778.4316948,1562.3468571,-216.08483769999998,-12.150302895062865
MISSOURI,F007,0.0,0.0,0.0,
MISSOURI,F008,28.9927018,0.7575,-28.2352018,-97.38727351032873
MISSOURI,F009,0.0,0.0,0.0,
MISSOURI,F019,1062.9623132000002,899.2556788999999,-163.70663430000025,-15.400981979047668
MISSOURI,F022,0.069,0.0,-0.069,-100.0
MISSOURI,F027,0.0095,0.1385,0.129,1357.8947368421052
MISSOURI,F032,0.0,0.0,0.0,
MISSOURI,F034,0.0,0.0,0.0,
MISSOURI,F037,0.0,40.81,40.81,
MISSOURI,F039,665831.0416714001,320684.7454074,-345146.29626400006,-51.83691877711165
MISSOURI,F1_5,224712.32182420001,219594.48998779999,-5117.83183640003,-2.2775038746668645
MISSOURI,F20S,0.0,4.95,4.95,
MISSOURI,F6_9,0.0,13.5,13.5,
MISSOURI,FMIX,529.3240000000001,1128.121625,598.7976249999999,113.12497166196881
MISSOURI,ICR,2184.401,1724.3771574,-460.02384259999985,-21.05949606322282
MISSOURI,K001,0.2,0.05,-0.15000000000000002,-75.00000000000001
MISSOURI,K003,0.0,0.0,0.0,
MISSOURI,K005,0.0,0.0,0.0,
MISSOURI,K019,0.0,0.0,0.0,
MISSOURI,K022,0.0,0.0,0.0,
MISSOURI,K027,0.0,0.0,0.0,
MISSOURI,K038,11460.2575,13390.04,1929.7825000000012,16.838910469507347
MISSOURI,K044,0.0,0.0,0.0,
MISSOURI,K045,0.0,0.0,0.0,
MISSOURI,K046,737.2675,446.782,-290.48550000000006,-39.40028551373824
MISSOURI,K048,154.77,0.0,-154.77,-100.0
MISSOURI,K050,0.0,0.0,0.0,
MISSOURI,K051,0.0,0.0,0.0,
MISSOURI,K061,4815.575000000001,4267.8445,-547.7305000000006,-11.37414535128205
MISSOURI,K069,75.25,54.0,-21.25,-28.23920265780731
MISSOURI,K085,0.0,0.0,0.0,
MISSOURI,K086,2.17,0.0,-2.17,-100.0
MISSOURI,K088,3487.728,1490.4275,-1997.3005,-57.26652135717005
MISSOURI,K143,0.0,0.0,0.0,
MISSOURI,K161,0.364,0.3275,-0.03649999999999998,-10.02747252747252
MISSOURI,K169,0.0,0.0,0.0,
MISSOURI,K170,0.0,0.0,0.0,
MISSOURI,K171,0.0,0.0,0.0,
MISSOURI,KPET,0.0,0.0,0.0,
MISSOURI,KXXX,1692.871,209.59550000000002,-1483.2755000000002,-87.61893257076294
MISSOURI,LABP,20.873,20.621,-0.25200000000000244,-1.2073012983279952
MISSOURI,P001,0.0805,0.026000000000000002,-0.0545,-67.70186335403726
MISSOURI,P003,0.002,0.006,0.004,200.0
MISSOURI,P005,0.0075,0.0,-0.0075,-100.0
MISSOURI,P008,0.0,0.045,0.045,
MISSOURI,P012,0.0335,0.188,0.1545,461.1940298507462
MISSOURI,P022,0.0035,0.0,-0.0035,-100.0
MISSOURI,P024,0.0,0.0,0.0,
MISSOURI,P028,0.0055,0.0055,0.0,0.0
MISSOURI,P029,0.004,0.0,-0.004,-100.0
MISSOURI,P030,0.18,0.47,0.29,161.11111111111111
MISSOURI,P042,0.16800000000000004,0.0875,-0.08050000000000004,-47.91666666666668
MISSOURI,P043,0.0035,0.002,-0.0015,-42.857142857142854
MISSOURI,P046,0.0,0.005,0.005,
MISSOURI,P048,0.048999999999999995,0.0015,-0.047499999999999994,-96.93877551020408
MISSOURI,P056,0.0,0.03,0.03,
MISSOURI,P063,0.008,0.0,-0.008,-100.0
MISSOURI,P064,0.0,0.0,0.0,
MISSOURI,P068,0.0,0.0,0.0,
MISSOURI,P069,6.0995,7.9635,1.8639999999999999,30.5598819575375
MISSOURI,P072,0.18,0.0,-0.18,-100.0
MISSOURI,P075,0.808,3.684,2.8760000000000003,355.94059405940595
MISSOURI,P076,0.0045,0.15200000000000002,0.14750000000000002,3277.7777777777787
MISSOURI,P078,0.011,0.0,-0.011,-100.0
MISSOURI,P081,0.0005,0.023,0.0225,4500.0
MISSOURI,P087,0.086,0.126,0.04000000000000001,46.511627906976756
MISSOURI,P093,0.0,0.0005,0.0005,
MISSOURI,P095,0.0,0.0,0.0,
MISSOURI,P098,0.00755,0.035,0.027450000000000002,363.57615894039736
MISSOURI,P104,0.0,0.0,0.0,
MISSOURI,P105,0.152,0.2645,0.11250000000000002,74.01315789473686
MISSOURI,P106,0.0075,0.067,0.059500000000000004,793.3333333333335
MISSOURI,P108,0.0,0.0,0.0,
MISSOURI,P119,0.0055,0.0,-0.0055,-100.0
MISSOURI,P120,0.0,0.279,0.279,
MISSOURI,P123,0.0,0.0,0.0,
MISSOURI,P188,0.0,0.001,0.001,
MISSOURI,PEST,0.5135,0.435,-0.07849999999999996,-15.287244401168445
MISSOURI,PMIX,4.0219435,4.1754999999999995,0.15355649999999965,3.8179676069541917
MISSOURI,TCMT,8751.4797137,3430.3344700000002,-5321.145243700001,-60.802806128545505
MISSOURI,TCOR Only,168.91714259999998,98.7385626,-70.17857999999998,-41.54615625140227
MISSOURI,TCORICR,3524.9600664,4506.6132736,981.6532072,27.84863342303196
MISSOURI,U001,0.001,0.098,0.097,9700.0
MISSOURI,U002,1.79675,9.5795,7.782749999999999,433.1570891888131
MISSOURI,U003,0.4485,1.173,0.7245,161.53846153846155
MISSOURI,U006,0.1975,0.005,-0.1925,-97.46835443037975
MISSOURI,U007,0.643,0.2005,-0.4425,-68.81804043545878
MISSOURI,U008,0.0,0.0,0.0,
MISSOURI,U009,0.0,0.0,0.0,
MISSOURI,U010,0.0,0.0,0.0,
MISSOURI,U012,0.08650000000000001,0.0755,-0.01100000000000001,-12.716763005780358
MISSOURI,U014,0.0,0.0,0.0,
MISSOURI,U019,0.0,0.0183256,0.0183256,
MISSOURI,U021,0.0,0.055,0.055,
MISSOURI,U028,0.057,0.01,-0.047,-82.45614035087719
MISSOURI,U029,0.0,0.0,0.0,
MISSOURI,U031,0.088,0.0,-0.088,-100.0
MISSOURI,U032,0.0,0.001,0.001,
MISSOURI,U034,0.0,0.0,0.0,
MISSOURI,U035,0.0,0.0,0.0,
MISSOURI,U037,0.0,0.275,0.275,
MISSOURI,U041,4.333,0.25,-4.083,-94.2303254096469
MISSOURI,U044,0.0645,0.13,0.0655,101.55038759689923
MISSOURI,U045,0.015,0.0,-0.015,-100.0
MISSOURI,U046,0.0015,0.0,-0.0015,-100.0
MISSOURI,U051,72.08,41.72,-30.36,-42.119866814650386
MISSOURI,U052,0.0,0.0,0.0,
MISSOURI,U057,0.125,0.22,0.095,76.0
MISSOURI,U058,0.0,0.0,0.0,
MISSOURI,U061,0.0,0.0,0.0,
MISSOURI,U067,0.0,0.025,0.025,
MISSOURI,U068,0.0,0.0025,0.0025,
MISSOURI,U070,0.0,0.0,0.0,
MISSOURI,U072,0.02,0.3884,0.3684,1841.9999999999998
MISSOURI,U077,0.0,0.0,0.0,
MISSOURI,U079,0.0,0.0,0.0,
MISSOURI,U080,1.4905,3.8519741,2.3614741,158.43502851392154
MISSOURI,U081,0.0,0.0015,0.0015,
MISSOURI,U088,0.0,0.15,0.15,
MISSOURI,U089,0.0225,0.0,-0.0225,-100.0
MISSOURI,U091,0.01,0.0,-0.01,-100.0
MISSOURI,U092,0.0,0.0,0.0,
MISSOURI,U093,0.0,0.0075,0.0075,
MISSOURI,U095,0.0,0.005,0.005,
MISSOURI,U096,0.0,0.0,0.0,
MISSOURI,U103,0.0025,0.002,-0.0005,-20.0
MISSOURI,U105,0.0,0.001,0.001,
MISSOURI,U107,0.0,0.0,0.0,
MISSOURI,U108,0.3275,0.0,-0.3275,-100.0
MISSOURI,U112,0.0,3.95,3.95,
MISSOURI,U114,0.0,0.0,0.0,
MISSOURI,U115,0.0,0.0,0.0,
MISSOURI,U117,0.06,0.243,0.183,305.0
MISSOURI,U118,0.0,0.05,0.05,
MISSOURI,U121,0.0,0.0,0.0,
MISSOURI,U122,2.205,4.2578499999999995,2.0528499999999994,93.09977324263036
MISSOURI,U123,1.351,2.1109,0.7599,56.247224278312366
MISSOURI,U125,0.0,0.0,0.0,
MISSOURI,U129,0.0,0.0,0.0,
MISSOURI,U132,0.0,0.0,0.0,
MISSOURI,U133,2.3355,1.8321518,-0.5033482,-21.552053093555983
MISSOURI,U134,4.1385,1.651,-2.4875,-60.10631871451009
MISSOURI,U135,0.0,0.0175,0.0175,
MISSOURI,U136,0.0,0.0,0.0,
MISSOURI,U138,0.0185,0.004,-0.014499999999999999,-78.37837837837837
MISSOURI,U144,0.0125,0.006,-0.006500000000000001,-52.0
MISSOURI,U146,0.0,0.0,0.0,
MISSOURI,U147,0.9964999999999999,1.9275000000000002,0.9310000000000003,93.42699448068242
MISSOURI,U148,0.0,0.0,0.0,
MISSOURI,U149,0.07,0.0075,-0.0625,-89.28571428571428
MISSOURI,U151,0.41900000000000004,0.07600000000000001,-0.343,-81.86157517899761
MISSOURI,U154,16.834,25.988500000000002,9.154500000000002,54.38101461328265
MISSOURI,U158,0.0,0.225,0.225,
MISSOURI,U159,0.185,0.035,-0.15,-81.08108108108108
MISSOURI,U160,0.023,0.0,-0.023,-100.0
MISSOURI,U161,4.092,0.25,-3.8419999999999996,-93.89051808406647
MISSOURI,U162,5.923,4.4175,-1.5054999999999996,-25.417862569643756
MISSOURI,U163,0.0,0.0,0.0,
MISSOURI,U165,0.03,0.0,-0.03,-100.0
MISSOURI,U167,0.0,0.0,0.0,
MISSOURI,U168,0.0005,0.0,-0.0005,-100.0
MISSOURI,U187,0.0,0.0,0.0,
MISSOURI,U188,2.3390000000000004,3.5295,1.1904999999999997,50.8978195810175
MISSOURI,U189,0.0885,0.116,0.02750000000000001,31.07344632768363
MISSOURI,U190,0.305,0.0825,-0.22249999999999998,-72.95081967213115
MISSOURI,U196,0.0005,0.3525,0.352,70400.0
MISSOURI,U197,0.005,0.0,-0.005,-100.0
MISSOURI,U201,1.856,0.889,-0.9670000000000001,-52.10129310344828
MISSOURI,U204,0.135,0.0,-0.135,-100.0
MISSOURI,U205,0.077,0.0,-0.077,-100.0
MISSOURI,U210,0.0,0.418,0.418,
MISSOURI,U211,0.005,0.0,-0.005,-100.0
MISSOURI,U213,0.1465,0.05,-0.09649999999999999,-65.87030716723548
MISSOURI,U214,1.925,1.865,-0.06000000000000005,-3.1168831168831197
MISSOURI,U217,0.0,0.0,0.0,
MISSOURI,U218,0.0,0.0,0.0,
MISSOURI,U219,0.0415,0.0,-0.0415,-100.0
MISSOURI,U220,35.859,0.2,-35.659,-99.44225996263141
MISSOURI,U223,2.263,15.692499999999999,13.429499999999999,593.4379142730888
MISSOURI,U226,0.0,0.0,0.0,
MISSOURI,U227,0.0,0.25,0.25,
MISSOURI,U228,0.0,0.525,0.525,
MISSOURI,U236,0.0,0.08,0.08,
MISSOURI,U238,0.0,0.1,0.1,
MISSOURI,U239,0.5125,0.8665137,0.3540137000000001,69.07584390243905
MISSOURI,U240,334.50100000000003,251.88,-82.62100000000004,-24.699776682281975
MISSOURI,U244,4.34,5.2425,0.9024999999999999,20.794930875576036
MISSOURI,U246,0.0,0.0085,0.0085,
MISSOURI,U248,0.0,0.0,0.0,
MISSOURI,U249,0.0,0.0,0.0,
MISSOURI,U279,165.731563,1.3145,-164.41706299999998,-99.20684993479485
MISSOURI,U359,0.0,0.0,0.0,
MISSOURI,U404,7.0265,2.956,-4.070500000000001,-57.93069095566784
MISSOURI,U409,0.4735,0.0,-0.4735,-100.0
MISSOURI,U410,177.517,287.755,110.238,62.099967890399235
MISSOURI,U411,0.0,0.0,0.0,
MISSOURI,UMIX,235.403,113.7715,-121.63149999999999,-51.66947744931033
MISSOURI,U_PS,93.2985,91.06355,-2.2349499999999978,-2.3954833143083736
MONTANA,D001,225.1569075,693.2955099999999,468.13860249999993,207.91660699994287
MONTANA,D002,46.1245,946.8804250000001,900.755925,1952.879543409685
MONTANA,D003,1.6125,20.19583,18.58333,1152.4545736434109
MONTANA,D004,0.033,0.20500000000000002,0.17200000000000001,521.2121212121212
MONTANA,D005,0.0075,0.04,0.0325,433.33333333333337
MONTANA,D006,28.324,0.346,-27.978,-98.77842112695947
MONTANA,D007,35.983000000000004,69.976,33.992999999999995,94.46961064947334
MONTANA,D008,436.966,121.73,-315.236,-72.14199731786913
MONTANA,D009,4.458,0.9744999999999999,-3.4835000000000003,-78.140421713773
MONTANA,D010,15.392000000000001,11.844000000000001,-3.548,-23.05093555093555
MONTANA,D011,0.4415,0.250445,-0.19105500000000003,-43.27406568516422
MONTANA,D016,5.072,0.0,-5.072,-100.0
MONTANA,D018,66.4845,1623.2895,1556.805,2341.6059382262033
MONTANA,D039,0.52,0.5515,0.03149999999999997,6.057692307692302
MONTANA,D040,0.0,0.08499999999999999,0.08499999999999999,
MONTANA,DMIX,3944.7064001,1.475,-3943.2314001,-99.96260811704612
MONTANA,F001,0.0,0.1875,0.1875,
MONTANA,F003,377.259727,491.7905,114.53077300000001,30.35860040263455
MONTANA,F005,0.26549999999999996,0.0,-0.26549999999999996,-100.0
MONTANA,F006,14.265,0.6325,-13.6325,-95.56607080266386
MONTANA,F032,2.5796328,38.9,36.3203672,1407.9665602019015
MONTANA,F037,44.39149999999999,77.1155,32.724000000000004,73.71681515605466
MONTANA,F039,19.1159299,0.0,-19.1159299,-100.0
MONTANA,F1_5,110.4967518,14.835,-95.66175179999999,-86.57426597765382
MONTANA,F30S,0.0,8.88,8.88,
MONTANA,ICR,2.4835,8.899385,6.415885000000001,258.3404469498692
MONTANA,K001,0.03,0.6065,0.5765,1921.666666666667
MONTANA,K048,6.088,43.976,37.888,622.3390275952694
MONTANA,K050,15.548,27.095,11.546999999999999,74.26678672498069
MONTANA,K051,0.0,49.58,49.58,
MONTANA,K052,1.9735,0.0,-1.9735,-100.0
MONTANA,K170,0.1255,89.1795,89.054,70959.3625498008
MONTANA,K171,625.621,605.516,-20.105000000000018,-3.213606960124423
MONTANA,K177,277.0,300.0,23.0,8.303249097472925
MONTANA,KPET,13.0055,333.8,320.7945,2466.6064357387263
MONTANA,KXXX,13.4435,76.046,62.602500000000006,465.6711421876744
MONTANA,P001,0.018,0.002,-0.016,-88.8888888888889
MONTANA,P004,0.131,0.0,-0.131,-100.0
MONTANA,P012,0.007,0.023,0.016,228.57142857142856
MONTANA,P022,0.0005,0.0,-0.0005,-100.0
MONTANA,P029,0.002,0.0,-0.002,-100.0
MONTANA,P075,0.023,0.095,0.07200000000000001,313.0434782608696
MONTANA,P098,0.0,0.001,0.001,
MONTANA,P102,0.0,0.005,0.005,
MONTANA,P105,0.0,0.0005,0.0005,
MONTANA,PMIX,0.035250000000000004,0.0045,-0.030750000000000003,-87.2340425531915
MONTANA,PSLU,0.0,0.9765,0.9765,
MONTANA,TCMT,49.311,67.79,18.479000000000006,37.474397193324016
MONTANA,TCORICR,176.3835,6768.411,6592.0275,3737.326620687309
MONTANA,U002,0.134,0.0,-0.134,-100.0
MONTANA,U031,0.0506267,0.0,-0.0506267,-100.0
MONTANA,U034,0.0005,0.0,-0.0005,-100.0
MONTANA,U041,0.006,0.005,-0.001,-16.666666666666664
MONTANA,U080,0.0,0.0029,0.0029,
MONTANA,U112,0.0,0.00395,0.00395,
MONTANA,U122,11.932500000000001,0.1665,-11.766000000000002,-98.6046511627907
MONTANA,U123,0.0025,0.0,-0.0025,-100.0
MONTANA,U134,0.0,0.00065,0.00065,
MONTANA,U138,0.0185,0.0,-0.0185,-100.0
MONTANA,U151,0.0,1.8479999999999999,1.8479999999999999,
MONTANA,U154,0.1375,0.5643900000000001,0.42689000000000005,310.4654545454546
MONTANA,U162,0.0,0.0035,0.0035,
MONTANA,U170,0.0095,0.007,-0.0024999999999999996,-26.31578947368421
MONTANA,U188,0.389,0.0,-0.389,-100.0
MONTANA,U210,0.805,1.5,0.695,86.33540372670807
MONTANA,U220,0.0,0.20095000000000002,0.20095000000000002,
MONTANA,U226,0.0525,0.0,-0.0525,-100.0
MONTANA,U228,0.001,0.0,-0.001,-100.0
MONTANA,U239,0.5499999999999999,0.0,-0.5499999999999999,-100.0
MONTANA,U240,0.3865,0.0,-0.3865,-100.0
MONTANA,U404,0.0,0.0015,0.0015,
MONTANA,UMIX,4.2895,0.3685,-3.9210000000000003,-91.40925515794382
MONTANA,U_PS,1.1805,2.353,1.1725,99.32232105040238
NAVAJO NATIONS,D009,0.0,4.2001428,4.2001428,
NEBRASKA,D001,982.6446647,874.4470701,-108.1975946,-11.010856567672157
NEBRASKA,D002,787.5626422,490.1832687,-297.37937350000004,-37.75945652644112
NEBRASKA,D003,6.5125,178.4965,171.984,2640.8291746641075
NEBRASKA,D004,70.78999999999999,44.0005,-26.78949999999999,-37.84362198050571
NEBRASKA,D005,0.2,11.86835,11.66835,5834.175
NEBRASKA,D006,8.2345,1.7045,-6.530000000000001,-79.30050397716923
NEBRASKA,D007,169.43000450000002,315.7555288,146.32552429999996,86.36340696077826
NEBRASKA,D008,134.743,118.1275,-16.615499999999997,-12.331252829460528
NEBRASKA,D009,225.5065,262.23855,36.73204999999999,16.28868790921769
NEBRASKA,D010,4.494999999999999,65.04899999999999,60.553999999999995,1347.1412680756398
NEBRASKA,D011,2.0585,3.148,1.0895000000000001,52.92688851105174
NEBRASKA,D012,0.0,0.0,0.0,
NEBRASKA,D014,0.0,0.0,0.0,
NEBRASKA,D015,0.0,0.0,0.0,
NEBRASKA,D016,195.12300000000002,188.8106352,-6.312364800000012,-3.235069571501059
NEBRASKA,D018,8.11,6.2905,-1.8194999999999997,-22.435265104808874
NEBRASKA,D019,0.0,0.0,0.0,
NEBRASKA,D020,0.0,0.0,0.0,
NEBRASKA,D021,0.0,0.0,0.0,
NEBRASKA,D022,0.2685,0.178,-0.09050000000000002,-33.705772811918074
NEBRASKA,D023,0.0,0.0,0.0,
NEBRASKA,D024,0.0,0.0,0.0,
NEBRASKA,D025,0.0,0.0,0.0,
NEBRASKA,D026,0.0,0.0,0.0,
NEBRASKA,D027,0.0,0.0,0.0,
NEBRASKA,D028,0.0,7.05,7.05,
NEBRASKA,D029,0.0,0.0,0.0,
NEBRASKA,D031,0.0,0.0,0.0,
NEBRASKA,D032,0.0,0.0,0.0,
NEBRASKA,D034,0.0,0.0,0.0,
NEBRASKA,D035,0.0,0.0,0.0,
NEBRASKA,D036,0.0,0.0,0.0,
NEBRASKA,D037,0.0,0.0,0.0,
NEBRASKA,D038,0.0,0.0,0.0,
NEBRASKA,D039,1.5309888,2.0061249,0.47513610000000006,31.034590194258772
NEBRASKA,D040,0.113,0.0,-0.113,-100.0
NEBRASKA,D043,0.0,0.002725,0.002725,
NEBRASKA,DMIX,270.8175,152.6749878,-118.1425122,-43.62440100805893
NEBRASKA,F001,1.209,0.0,-1.209,-100.0
NEBRASKA,F002,30.6165,13.456,-17.1605,-56.049842405239005
NEBRASKA,F003,208.2677092,192.8198048,-15.447904400000027,-7.417330540264102
NEBRASKA,F004,0.0,0.0,0.0,
NEBRASKA,F005,30.3898325,22.977500000000003,-7.412332499999998,-24.390830387103968
NEBRASKA,F006,587.403,406.9935,-180.40950000000004,-30.713070924050445
NEBRASKA,F007,7.9287338,130.3645,122.43576619999999,1544.2032648390843
NEBRASKA,F008,0.0,0.5235,0.5235,
NEBRASKA,F011,0.0,4.6201571,4.6201571,
NEBRASKA,F012,0.0,78.5426705,78.5426705,
NEBRASKA,F019,10.549,6.032500000000001,-4.516499999999999,-42.814484785287696
NEBRASKA,F024,0.0,0.0,0.0,
NEBRASKA,F025,0.0,0.0,0.0,
NEBRASKA,F032,25.474,3.6569999999999996,-21.817,-85.64418622909633
NEBRASKA,F034,0.0,0.0,0.0,
NEBRASKA,F035,0.0,0.0,0.0,
NEBRASKA,F037,0.0,0.0,0.0,
NEBRASKA,F038,0.0,0.0,0.0,
NEBRASKA,F039,659.557,349.25550000000004,-310.3015,-47.04695727586849
