NAICS,2021,2023,delta,pct_change,share_2021,share_2023
332991,415.9346755,669.4764174000001,253.54174190000003,60.957106207895386,0.0005049697014731461,0.0009607218900643184
334418,719.6125197,665.8190322,-53.79348749999997,-7.475340690629729,0.0008736528610229986,0.0009554734153896115
48849,2795.0409032000002,662.7512532,-2132.28965,-76.28831648076326,0.0033933476904695744,0.0009510710460714721
811121,1231.8395682,657.1967425,-574.6428257,-46.649161184169856,0.0014955272922821344,0.0009431001304732635
423120,923.4915,647.7898443,-275.70165569999995,-29.854271068006575,0.0011211742000288888,0.0009296009051331916
713110,260.4549032,644.7780254,384.32312220000006,147.55841317561345,0.00031620791067255266,0.0009252788405003899
62151,616.0396268,637.9481188,21.908492000000024,3.5563445997464567,0.0007479091423836442,0.000915477687528941
45611,0.385,634.8058611,634.4208611,164784.63924675324,4.67413145666335e-07,0.0009109684386918615
238910,3883.1130274,632.0270828,-3251.0859446000004,-83.72370110423533,0.004714332662636258,0.0009069807954066604
323120,455.4525488,631.6448167,176.1922679,38.68509867037108,0.0005529467754191115,0.0009064322302883761
322120,634.6563831999999,623.550796,-11.105587199999945,-1.7498582688169748,0.0007705110038668334,0.0008948170297181704
221113,869.3001865,622.8597855,-246.44040099999995,-28.34928656718975,0.0010553826875332381,0.0008938254056723342
32512,638.1947908,616.3841857,-21.810605099999975,-3.417546713701565,0.0007748068434173936,0.0008845326952534708
336340,527.9637209,612.7403693,84.7766484,16.057286711951424,0.0006409796976196674,0.0008793036922776069
333992,772.4265531,598.1523607,-174.27419239999995,-22.56191112288679,0.0009377722726770787,0.0008583693937269639
327390,246.1670491,595.458123,349.2910739,141.89188812110595,0.0002988615968291692,0.0008545030691363548
332996,605.895079,594.9196969,-10.975382100000047,-1.8114327843880784,0.0007355930514782923,0.000853730408999257
323113,647.2480705,591.7660489,-55.48202160000005,-8.571987175974138,0.0007857980692438201,0.0008492048146864295
332311,516.0221715,585.5434707,69.52129919999993,13.47254111154019,0.00062648193873867,0.0008402751990435155
486110,576.107258,583.3123281,7.2050700999999435,1.2506473403950664,0.000699428845981784,0.0008370734319909886
33131,329.4693737,575.1835100000001,245.71413630000006,74.57874871360161,0.0003999956269138552,0.0008254082959442997
313310,528.6125000000001,569.0768559,40.46435589999999,7.654823883279336,0.0006417673544507676,0.0008166450354074976
333310,432.4107735,562.0447162,129.63394270000003,29.979350803571048,0.0005249726749653196,0.0008065536709199808
812320,873.0431358,557.4595246,-315.58361119999995,-36.14753936651935,0.0010599268530043615,0.0007999737618660268
31223,0.0,551.0571,551.0571,,0.0,0.0007907860603983719
32611,713.7865,535.388,-178.3985,-24.993257787867943,0.0008665797228549699,0.0007683003581744316
455110,872.4106156,530.8890933,-341.5215223,-39.14687833837496,0.001059158935455324,0.0007618442709460974
333132,282.7665,526.4685012,243.70200119999998,86.18489149174317,0.0003432955305300252,0.0007555005678863107
326122,543.421055,526.1997357,-17.221319300000005,-3.169056322265615,0.0006597458304905674,0.000755114880067542
333613,552.3587458000001,523.4091821,-28.949563700000112,-5.241079990155939,0.0006705967244433494,0.0007511103388182332
33911,217.4264417,521.9899676,304.5635259,140.07658108126046,0.00026396877160009085,0.0007490737167634311
33152,7696.3156,518.0539999,-7178.2616001,-93.26880514229433,0.009343789830225678,0.0007434254665343021
327215,929.0667583000001,514.3800673,-414.6866910000001,-44.634757114633075,0.0011279428987818897,0.000738153245766394
33441,774.216,504.1668559,-270.04914410000003,-34.8803362498321,0.000939944768792746,0.0007234969330049366
621999,1.8445,503.22009240000006,501.3755924000001,27182.195304960696,2.2393338887832594e-06,0.0007221382945293704
54162,3121.666,500.66339189999997,-2621.0026081,-83.96166047552813,0.003789890194232845,0.0007184693405933562
45711,2.5011,500.35650649999997,497.85540649999996,19905.45785854224,3.0364857626651177e-06,0.0007180289493953118
922140,127.4746998,500.0688563,372.5941565,292.2887106889268,0.00015476194915945384,0.0007176161613767366
812930,83.8248204,497.96856119999995,414.14374079999993,494.0586079681001,0.00010176837139760925,0.0007146021650271695
541713,589.1629278,490.7157099,-98.44721790000006,-16.709676263510488,0.0007152792140077554,0.0007041940717348735
311221,818.1133672999999,489.7539035,-328.35946379999996,-40.13618123410902,0.00099323881174382,0.0007028138461758126
611519,911.0181043,485.3469241,-425.6711802,-46.724777278391564,0.001106030747765829,0.000696489677812892
561910,225.5293172,479.51505000000003,253.98573280000002,112.6176126249541,0.0002738061495907342,0.0006881207361110642
337122,556.5374293,472.0082224,-84.52920689999996,-15.188413653744522,0.0006756698974290091,0.0006773481780151904
339992,195.1714942,465.4967039,270.32520969999996,138.50650209348038,0.00023694992739849572,0.0006680039230154342
333248,162.2554369,463.129747,300.8743101,185.43249819445649,0.0001969878549685572,0.0006646072577295976
321999,436.5438364,462.3852833,25.84144690000005,5.919553718385761,0.0005299904617999322,0.0006635389264869142
32541,6047.1285482,461.4842853,-5585.6442629,-92.3685385283009,0.007341577602500934,0.0006622459630919287
21239,158.2175063,457.1801763,298.96267,188.95675768845058,0.00019208556446536663,0.0006560694173226515
212390,2146.550215,441.54671499999995,-1705.0035000000003,-79.42993777110404,0.0026060410086335005,0.000633634857869888
339940,404.7369348,440.1044945,35.367559700000015,8.73840676721951,0.0004913749710706969,0.0006315652214067687
237210,440.1835,437.3734207,-2.810079299999984,-0.6383881494876532,0.0005344092322218627,0.0006276460357344324
335312,24810.0027733,425.269995,-24384.7327783,-98.28589299692597,0.03012083490976272,0.0006102771998612944
81232,2548.4412081,418.5128558,-2129.9283523,-83.57769233719054,0.003093960835386327,0.0006005804706339032
92212,42.9036367,414.2190696,371.3154329,865.4637729113533,5.2087594260967825e-05,0.0005944187384408313
621111,598.6914,410.5754242,-188.11597580000006,-31.421192253638523,0.0007268473520970962,0.000589189980855901
221114,10968.459714,410.49715000000003,-10557.962564000001,-96.25747679525098,0.013316369501390151,0.0005890776546627556
33324,537.1986416,408.4188421,-128.77979949999997,-23.97247303463769,0.0006521914465400988,0.0005860952107081529
236118,1.0138209,406.683075,405.6692541,40013.89733630467,1.2308395221072074e-06,0.000583604324687851
33299,109.8647771,406.0271872,296.1624101,269.5699367145032,0.00013338244431751096,0.0005826631029352861
332323,388.2955029,401.3841,13.088597100000015,3.3707825617982494,0.0004714140843080013,0.0005760001116863319
326150,622.8404408,391.1608365,-231.6796043,-37.19726419858381,0.000756165739435155,0.0005613293738125626
811192,310.14853719999996,387.3821552,77.23361800000004,24.902138406732437,0.0003765389698609462,0.0005559068350253335
333924,323.4052017,378.4829671,55.077765399999976,17.030574990903112,0.00039263335753624045,0.0005431361912965019
325193,1294.1523627,378.20626,-915.9461027,-70.77575477968101,0.001571178770963965,0.0005427391070061565
334515,217.61575,377.6083213,159.9925713,73.52067637567595,0.00026419860325724347,0.0005418810442229482
423140,391.2120774,370.2060287,-21.006048700000008,-5.369478580417673,0.0004749549810914174,0.0005312584974794801
49211,302.0734612,369.6996123,67.62615110000002,22.387319571653922,0.0003667353421345703,0.0005305317723726316
334519,1013.165395,368.29755170000004,-644.8678433,-63.64882244127574,0.0012300436996291553,0.0005285197667595767
33312,280.3775301,363.95444580000003,83.57691570000003,29.808706735590164,0.0003403951774498663,0.0005222872590855916
327999,387.9668706,358.0617667,-29.905103899999972,-7.70815916672241,0.00047101510493888286,0.0005138310600988064
322299,337.8905,355.5319999,17.641499900000042,5.221070109991268,0.00041021938050849545,0.0005102007569569021
334112,291.8625584,355.3723704,63.50981200000001,21.760177923527724,0.0003543386922700478,0.0005099716830851956
441120,103.55,354.1334491,250.5834491,241.99270796716564,0.0001257159252824649,0.0005081937880286386
81131,439.7623299,348.3859688,-91.3763611,-20.778578538270565,0.0005338979064003002,0.000499945954358309
48611,339.68095,345.27354379999997,5.592593799999975,1.6464255060520687,0.0004123930944478676,0.0004954795164809358
327110,176.65406,341.5447568,164.89069680000003,93.34101735335155,0.00021446864903721942,0.0004901285777455586
321918,429.595423,338.5654814,-91.02994159999997,-21.189690747706123,0.0005215546702033501,0.00048585321416452895
32791,930.8472802,334.5763538,-596.2709264,-64.05679417915755,0.0011301045594109983,0.0004801286776342303
562213,659.9834859,333.5299824,-326.4535035,-49.463889699425586,0.0008012596291749409,0.0004786270983657307
335311,276.0979277,332.59819,56.500262299999974,20.46384874043369,0.0003351994828525021,0.0004772899439381675
315250,0.0,329.7795,329.7795,,0.0,0.00047324502597851444
56191,247.74822,322.02250000000004,74.27428000000003,29.97974314406781,0.000300781233359572,0.0004621134618075599
622310,287.6592902,319.1221883,31.462898100000018,10.937556745733783,0.0003492356719805899,0.0004579514138761018
42499,175.808,315.459,139.651,79.43381416090281,0.000213441481333265,0.0004526946115515252
324122,737.1507392,312.9164186,-424.2343206,-57.5505521517084,0.0008949453138694443,0.0004490459190139494
485111,1474.6203813,311.3111708,-1163.3092105,-78.88872453223837,0.001790277795031489,0.0004467423327182186
484121,288.0060796,305.301045,17.294965399999967,6.00506955409422,0.00034965669516068797,0.0004381175936414865
33995,368.65746889999997,304.16949999999997,-64.4879689,-17.49265221519021,0.0004475723304206183,0.00043649378730142944
333241,376.0991139,299.73881,-76.36030390000002,-20.303239512631038,0.0004566069348320005,0.00043013559340474174
335932,1737.1159667,298.82654410000004,-1438.2894225999999,-82.79754778446478,0.002108963216577827,0.0004288264601822558
33271,386.8348096,296.9011589,-89.93365070000004,-23.248593060431766,0.0004696407148269448,0.0004260634656086311
336214,247.19370560000002,296.4197984,49.226092799999975,19.913975026393217,0.0003001080195413349,0.0004253726965877322
32521,85.4155,293.2075,207.79199999999997,243.27200566641883,0.0001036995520614619,0.00042076293691571274
457110,0.0,290.74165,290.74165,,0.0,0.0004172243565997467
333515,65.433463,290.1500766,224.71661359999996,343.4276642212868,7.944015785109543e-05,0.0004163754282429168
62221,590.5815035,289.040885,-301.54061850000005,-51.058256432509495,0.0007170014501903601,0.0004147836998075315
333923,269.6434364,279.37563,9.732193600000016,3.60928258812237,0.00032736334237923196,0.0004009137234943769
456110,64.5341487,276.9801385,212.4459898,329.1993372184981,7.834833622536629e-05,0.00039747611006737857
334514,251.4222248,274.2787334,22.856508600000012,9.090886304176882,0.00030524169606284786,0.0003935995000090578
333993,167.601,272.4196043,104.8186043,62.54056019952149,0.00020347768993980104,0.00039093158523804587
236210,0.0,269.2550222,269.2550222,,0.0,0.00038639030011230075
212220,365.8302193,269.08402689999997,-96.74619240000004,-26.44565355620966,0.0004441398794358913,0.0003861449159231965
22111,336.3520704,267.20936919999997,-69.14270120000003,-20.556645040945774,0.00040835163448584043,0.0003834547170723361
312120,476.6087306,266.2587156,-210.35001499999998,-44.13473809747286,0.0005786316520046359,0.00038209049616828183
424910,194.9170689,266.08639420000003,71.16932530000003,36.512618264597776,0.00023664103978859934,0.00038184320897966147
33651,258.1278622,264.7380066,6.610144400000024,2.560802365022657,0.0003133827430000733,0.0003799082259840807
311920,85.17999999999999,260.26609,175.08609,205.5483564216953,0.00010341364090352834,0.00037349087048581367
212230,242.5145142,258.19101639999997,15.676502199999959,6.464150094980154,0.0002944271998752339,0.00037051306786394254
339995,222.5278791,256.69199480000003,34.164115700000025,15.35273505422091,0.00027016222329503606,0.00036836191985130287
423840,167.8229296,255.78928770000002,87.96635810000001,52.41617358823654,0.00020374712581630098,0.000367066503838511
423850,0.384,249.44,249.056,64858.333333333336,4.6619908554772114e-07,0.00035795505566622746
32513,904.3885199,248.9308412,-655.4576787,-72.47523207973441,0.0010979820337428045,0.0003572243951202166
33636,299.952658,248.44989,-51.502767999999975,-17.170298920971714,0.00036416055955002164,0.00035653421345902057
517111,99.1275,247.7620354,148.6345354,149.94278620967947,0.00012034674440789511,0.0003555471182391951
321215,88.17999999999999,246.1760674,157.99606740000002,179.1744924019052,0.00010705582125936989,0.0003532711991254809
562111,162.6620759,246.1033962,83.4413203,51.29734133683216,0.0001974815391611302,0.0003531669134317617
23891,0.0,245.625,245.625,,0.0,0.0003524803982842251
33251,520.6266592000001,243.76578600000002,-276.8608732,-53.17838960175937,0.0006320720636218882,0.0003498123616787672
42491,205.6725805,243.5130543,37.840473799999984,18.398404740198213,0.0002496988774774481,0.00034944968291937767
32212,499.928307,238.32575,-261.60255700000005,-52.32801450468778,0.0006069430196948448,0.0003420057212473758
334513,155.5396092,234.8810594,79.3414502,51.01044718325035,0.00018883443639450498,0.0003370624707042554
337211,198.5311753,230.5481033,32.01692800000001,16.12690195966417,0.00024102878223326643,0.0003308445283454725
333519,365.1742297,226.4846047,-138.689625,-37.97902856232136,0.00044334346862430593,0.00032501326684947093
53131,408.92374029999996,221.89800000000002,-187.02574029999994,-45.73609254449049,0.00049645800465264,0.0003184313299479817
332313,252.4340214,219.3822826,-33.05173880000001,-13.093218820781347,0.00030647007796305695,0.0003148211881825972
333991,193.0195,218.88500000000002,25.865500000000026,13.40045953906213,0.0002343372770647874,0.0003141075703956952
42351,0.5737695,218.0655,217.4917305,37905.7671242546,6.965906672270135e-07,0.0003129315594587224
333112,97.8843181,217.7854386,119.90112049999999,122.49267587225496,0.00011883744684292251,0.00031252966163148157
493120,174.156465,215.77925,41.62278499999999,23.899649662732873,0.00021143641855527005,0.0003096507113749471
33599,63.197,209.7485,146.5515,231.89629254553222,7.672495731603992e-05,0.0003009963758555473
531312,960.0847227,208.0255268,-752.0591959000001,-78.33258650184747,0.0011656005723205143,0.00029852384952569873
455211,300.55400000000003,207.9154844,-92.63851560000003,-30.822586157562377,0.0003648906248898692,0.00029836593486318413
33992,193.8535,202.5949915,8.741491499999995,4.509328694091154,0.00023534980320371132,0.0002907308429284853
812310,77.5163755,202.531837,125.0154615,161.27619576330682,9.410954003404628e-05,0.0002906402140294993
313230,292.3187643,196.2493773,-96.069387,-32.86459808013084,0.0003548925536591141,0.0002816246663561737
337127,135.5204926,194.4150029,58.89451029999998,43.45801079238401,0.00016453002532056433,0.00027899227543865966
339950,65.1836345,191.2751338,126.0914993,193.44042452864454,7.913685103275231e-05,0.00027448645432546543
332613,727.1583112999999,190.6253499,-536.5329614,-73.78489017622537,0.0008828139056679298,0.0002735539918812083
48423,58.1319865,189.171,131.0390135,225.41636952317123,7.057572642544914e-05,0.000271466949308194
221117,47.4755153,185.73705589999997,138.2615406,291.227045617765,5.763812973637198e-05,0.00026653912036548146
32519,103.6327052,183.1447087,79.51200349999999,76.72481708023578,0.0001258163343673869,0.0002628190121780128
339993,235.472,182.86950000000002,-52.60249999999999,-22.339174084392198,0.0002858771642502422,0.00026242407814366253
322211,77.5555037,179.6859692,102.13046549999999,131.68693468236734,9.415704402117943e-05,0.0002578556009758901
441330,35.0010867,179.5649669,144.5638802,413.0268338211339,4.2493423470615895e-05,0.00025768195847656266
32592,1664.5672018999999,178.65544500000001,-1485.9117568999998,-89.26715335997993,0.00202088465457945,0.00025637676298929463
32711,251.08741,178.1392564,-72.94815360000001,-29.052891819625685,0.00030483521076704617,0.00025563601443634687
541211,0.0,176.35,176.35,,0.0,0.00025306836941444517
423810,126.68548790000001,175.53949169999999,48.85400379999997,38.563220310256206,0.00015380379846652837,0.000251905261878988
92214,1416.1791699,173.4770819,-1242.702088,-87.7503436297365,0.0017193266509872675,0.0002489456322495558
311411,40.1489378,171.0870461,130.9381083,326.1309401316216,4.874322418768837e-05,0.0002455158479413724
48691,140.5118071,170.25631220000002,29.744505100000026,21.16868732520915,0.0001705897811944734,0.00024432371596807894
53111,3442.89,166.64064489999998,-3276.2493551,-95.15986148555429,0.004179875441774462,0.00023913510792749975
54133,152.30047439999998,166.2503151,13.94984070000001,9.159420385889495,0.00018490193201501067,0.000238574971119902
327992,1659.8585,166.09550000000002,-1493.763,-89.99339401521273,0.002015168007392219,0.00023835280607925708
333612,41.0228054,164.82113,123.7983246,301.7792747055763,4.980415198979718e-05,0.00023652404090811625
32721,109.6825,162.6815,52.998999999999995,48.320379276548216,0.00013316114895986438,0.00023345359761211266
33994,188.115,161.496,-26.619,-14.150386731520612,0.00022838291921304572,0.00023175236397479583
212210,96.5125,160.8975328,64.38503279999999,66.71159984457971,0.00011717197719771988,0.00023089354277574828
23832,762.0125307000001,160.3339669,-601.6785638000001,-78.95914300087507,0.0009251290234068874,0.00023008480615328966
423450,30.900499999999997,159.9206597,129.0201597,417.5342136858627,3.751506469522749e-05,0.00022949169597936704
541330,589.2709637,157.1657352,-432.10522850000007,-73.32878338121992,0.0007154103760853239,0.00022553828372490203
33399,108.6468083,156.2344461,47.58763780000001,43.80030904230438,0.000131903756971715,0.00022420185155030357
333922,125.44818169999999,155.6880546,30.239872899999995,24.105469278396082,0.00015230163435459468,0.0002234177607878033
54194,176.9350781,154.94502020000002,-21.990057899999982,-12.428320113873442,0.00021480982190503806,0.00022235148064021705
321912,278.57155,153.2804019,-125.29114810000002,-44.976289969309505,0.000338202609035446,0.00021996269561680649
48111,9.8080138,152.0447337,142.2367199,1450.2092146322225,1.1907518397394345e-05,0.00021818946887163337
221116,130.0975,151.61291,21.515410000000003,16.537911950652397,0.00015794618628136626,0.00021756978687768094
311225,52.0403408,150.3466923,98.3063515,188.9041270459935,6.318010232435354e-05,0.00021575272053992811
21223,144.399,146.722,2.3230000000000075,1.6087369026101341,0.00017530906706772235,0.00021055116131117797
713940,0.0,145.0066152,145.0066152,,0.0,0.0002080895245986499
455219,1.0635,140.0240826,138.9605826,13066.345331452752,1.2911529361458368e-06,0.00020093941742180661
81111,62.607595599999996,137.9589584,75.3513628,120.35498580942152,7.600938494026438e-05,0.00019797589253418358
483112,230.5323594,137.5157829,-93.01657649999999,-40.348598670525725,0.0002798801435974963,0.00019733992031331922
322212,170.3703553,136.8874019,-33.482953400000014,-19.653039603656925,0.00020683985376380298,0.00019643817177325106
334510,97.61535529999999,135.72697730000002,38.111622000000025,39.04265049578734,0.0001185109098340518,0.0001947729222050605
44111,104.0668085,133.4433094,29.37650090000001,28.228501789790172,0.00012634336187127555,0.0001914957795243851
336213,192.60757660000002,132.502835,-60.10474160000001,-31.205803354674472,0.0002338371772929236,0.00019014616612555307
812921,108.2433,130.69172,22.44842,20.738854044545942,0.0001314138736371553,0.00018754715325414935
312111,101.6467244,130.5718981,28.925173700000002,28.4565723792276,0.00012340523428177404,0.00018737520466978222
21112,144.1009875,127.84628799999999,-16.254699500000015,-11.28007502377457,0.00017494726197662394,0.0001834638595965384
531190,296.5865451,125.911778,-170.67476710000003,-57.5463620719725,0.00036007389612338007,0.00018068777061827962
42495,699.5497094,125.8418319,-573.7078775,-82.01102363291183,0.0008492954031704532,0.00018058739553762244
33632,149.5586869,125.4282965,-24.130390399999996,-16.134395734655246,0.0001815732371575467,0.0001799939578887812
33999,174.781596,123.9787935,-50.80280250000001,-29.066448449183408,0.00021219536517127924,0.0001779138707854563
486990,135.8505,123.95700000000001,-11.893500000000003,-8.754844479777404,0.0001649306741437518,0.00017788259635671328
335139,0.0,123.2661506,123.2661506,,0.0,0.00017689120349496704
334220,60.5386587,122.43155110000001,61.89289240000001,102.23697341348597,7.34975711620458e-05,0.00017569352425153572
42312,7.617,122.424825,114.807825,1507.2577786530128,9.247495923481749e-06,0.00017568387206463743
423330,19.218,122.4211664,103.2031664,537.0130419398481,2.3331807359521107e-05,0.00017567862184668254
811490,16.963160600000002,121.3687154,104.4055548,615.4840908598129,2.059429677010191e-05,0.0001741683181412184
488991,46.6095,120.865,74.2555,159.3140883296324,5.6586735098532565e-05,0.00017344546906309565
56292,1791.8200001,120.7130516,-1671.1069485,-93.26310390590221,0.002175377201856087,0.00017322741783642635
333131,174.9782965,120.5829644,-54.395332100000005,-31.086902311910443,0.00021243417140364064,0.00017304073819034927
33261,16.946796,120.58,103.633204,611.5209270236097,2.057442916188484e-05,0.00017303648417348343
551114,122.9276804,120.0138175,-2.913862899999998,-2.3703879309513094,0.00014924159424735032,0.00017222399263922773
33635,147.2455063,117.6555003,-29.59000599999999,-20.095693745459986,0.00017876489684393542,0.0001688397256226922
311514,85.24799999999999,116.45231840000001,31.20431840000002,36.60416478978982,0.00010349619699159408,0.00016711311784530647
33633,56.4897822,114.5142868,58.02450459999999,102.7168141568795,6.858199167820295e-05,0.00016433197524884675
332117,159.5902734,112.2987733,-47.29150010000001,-29.633071673151235,0.0001937521862536219,0.00016115263649715586
339920,134.440105,111.0395513,-23.40055369999999,-17.40593232949349,0.00016321836982275938,0.00015934560923165658
532412,4.2640115,109.7078975,105.443886,2472.8799629175487,5.17676630746085e-06,0.00015743463981974533
32622,128.7713473,107.7373056,-21.034041700000003,-16.334411451793518,0.00015633615717710418,0.0001546067720629304
92612,422.9491,107.3435,-315.6056,-74.62023207993586,0.000513485634513624,0.000154041647361721
33221,131.757,107.22300000000001,-24.533999999999992,-18.620642546506062,0.00015996091904820598,0.00015386872568032357
53112,776.0266832,106.3206712,-669.706012,-86.29935368181164,0.00094214304705331,0.00015257385254115888
481212,17.037,105.3794199,88.34241990000001,518.532722310266,2.0683942240824283e-05,0.0001512231242638681
81149,0.0,104.0995001,104.0995001,,0.0,0.000149386394937147
326160,89.2467615,102.37262779999999,13.125866299999984,14.707386665229286,0.00010835093385259262,0.00014690827326349816
484220,201.485169,102.2873826,-99.19778640000001,-49.233294387042456,0.00024461510817507307,0.00014678594344345617
61121,12.3092806,101.9315365,89.62225590000001,728.0868704869724,1.4944206665287247e-05,0.00014627529194195639
922120,239.22770020000002,101.8950007,-137.33269950000002,-57.40668801530367,0.00029043681008053226,0.00014622286180114973
311224,130.0504325,100.99450209999999,-29.05593040000001,-22.342048266544605,0.0001578890435067334,0.00014493061506249368
425120,0.0,98.2551912,98.2551912,,0.0,0.00014099960886582676
111331,0.0,97.94,97.94,,0.0,0.00014054729855656799
712190,54.5644541,97.41015469999999,42.845700599999994,78.52309952826963,6.624452761674635e-05,0.00013978695216522742
333995,182.05,96.0837999,-85.96620010000001,-47.22120302114804,0.00022101964459365268,0.00013788358700219356
531130,96.7260095,96.012,-0.7140095000000031,-0.7381773565258092,0.00011743119056661508,0.00013778055165420875
423860,15.536999999999999,94.8484816,79.31148160000001,510.46844049687854,1.8862852062903496e-05,0.0001361108623756621
333243,65.2602496,92.7916342,27.53138460000001,42.187066045178,7.922986637014591e-05,0.00013315921498324734
333511,99.6345,92.7224779,-6.9120221000000015,-6.937378217384542,0.00012096227288803233,0.0001330599732929965
326220,58.2258325,92.6587473,34.4329148,59.136835527426754,7.068966111134059e-05,0.0001329685176705196
11132,0.0,92.5031451,92.5031451,,0.0,0.00013274522311406195
541620,25.085,92.2314679,67.1464679,267.6757739685071,3.0454698075428602e-05,0.00013235535690475612
337214,43.6966996,90.7166072,47.019907599999996,107.60516933869302,5.305042029941008e-05,0.0001301814792339933
81121,240.649,90.6545,-149.99450000000002,-62.32915989677913,0.0002921623534843061,0.000130092353246849
31331,76.048,90.2217815,14.173781500000004,18.637941168735537,9.23268439003466e-05,0.00012947138718384668
311919,47.441399999999994,90.1467208,42.7053208,90.0169910668741,5.7596711711207433e-05,0.0001293636724747108
32121,19.9375,88.05999999999999,68.12249999999999,341.68025078369897,2.420532361486377e-05,0.0001263691557166773
622210,60.306273,87.4335054,27.127232400000004,44.982438891556114,7.321544095153964e-05,0.00012547011422606798
56171,0.0,87.28,87.28,,0.0,0.00012524982865037016
423490,54.158,85.827,31.668999999999997,58.47520218619594,6.575106790388927e-05,0.00012316472323069797
33391,39.2605,85.79396,46.53346,118.52487869487143,4.7664607286839336e-05,0.00012311730968419697
32742,0.25006259999999997,85.2945,85.04443739999999,34009.259041536,3.0359102981688943e-07,0.0001224005672527383
333912,99.0767579,84.88472159999999,-14.192036300000012,-14.324284121533626,0.0001202851404479504,0.00012181252102926642
921120,24.1483835,84.2748794,60.1264959,248.9876637084217,2.9317589336342907e-05,0.00012093737631050196
333921,80.5180135,83.8455245,3.327511000000001,4.1326292780434795,9.775370902036214e-05,0.00012032123713021785
621498,101.0304489,83.0558682,-17.97458069999999,-17.791250950286525,0.0001226570387751452,0.00011918805293833328
33351,94.9375049,82.5478638,-12.389641099999992,-13.05031253249209,0.00011525983845979763,0.00011845904899638055
481219,72.6510357,81.4226676,8.771631900000003,12.073650176469547,8.820272501936156e-05,0.0001168443534046293
333994,57.4305055,80.5795,23.148994499999993,40.30783692126825,6.972408631938377e-05,0.00011563437864038157
327332,0.0,79.7347142,79.7347142,,0.0,0.00011442208170298162
31199,35.987500000000004,79.572,43.5845,121.11010767627646,4.369098851861619e-05,0.00011418858117973483
541690,36.5346,78.53450000000001,41.99990000000001,114.959244113799,4.435520080950982e-05,0.00011269973267807626
423990,71.1709448,76.1522833,4.981338499999993,6.999118128891261,8.640580568574827e-05,0.00010928116904971865
54187,35.189,76.0870075,40.8980075,116.22384125721106,4.2721561513903015e-05,0.0001091874960116227
115112,52.6373833,75.46615,22.828766699999996,43.36987378322051,6.390494781272107e-05,0.00010829654395512295
423610,9.9605,75.149,65.1885,654.4701571206265,1.2092645811453323e-05,0.00010784142269989309
337215,71.87950000000001,74.99179,3.1122899999999873,4.329871521087357,8.726603429590475e-05,0.00010761582089464415
311313,1.851765,74.75030300000002,72.89853800000002,3936.7056834965565,2.248154035544989e-06,0.00010726927866995019
333517,104.6472514,74.7177861,-29.929465300000004,-28.600335794390492,0.00012704805444729812,0.00010722261579010093
32615,481.67,74.6800521,-406.9899479,-84.49559821039301,0.0005847763373327366,0.00010716846619071628
213111,59.674862999999995,74.46098980000001,14.786126800000012,24.777814404031414,7.244887125204566e-05,0.00010685410418866821
334290,67.9865,72.497,4.510499999999993,6.634405359887614,8.253969825414101e-05,0.00010403571067444874
92219,18.862000000000002,72.095,53.233,282.22351818471,2.2899601957294576e-05,0.00010345882672489043
336992,60.4458547,71.28165,10.835795300000001,17.926448974506766,7.338490152679796e-05,0.00010229164125132514
33451,84.5721712,71.24,-13.332171200000005,-15.764253194436145,0.00010267570019850341,0.00010223187205605373
334517,90.343766,70.4133918,-19.930374200000003,-22.060597075397546,0.00010968276326598255,0.00010104566060542368
525920,242.73700000000002,69.4805,-173.25650000000002,-71.3762220015902,0.00029469731101197183,9.970692850071087e-05
31212,0.0,69.1437755,69.1437755,,0.0,9.922371715873812e-05
459510,0.0,67.32,67.32,,0.0,9.660653603051008e-05
488330,5.75,67.1734453,61.4234453,1068.2338313043476,6.980845682029677e-06,9.639622495050427e-05
23812,16.1,66.895,50.794999999999995,315.49689440993785,1.95463679096831e-05,9.59966462828427e-05
332215,112.38650000000001,66.7886164,-45.59788360000002,-40.57238511742959,0.00013644396752059625,9.584398212528989e-05
324121,68.0612453,66.2429423,-1.8183030000000002,-2.671568808336218,8.263044354192481e-05,9.506092085668374e-05
423410,24.415000000000003,65.99249999999999,41.577499999999986,170.29490067581398,2.9641277795957325e-05,9.470152746573731e-05
337212,44.926,65.1114664,20.185466399999996,44.93047767439789,5.454286488884615e-05,9.343721367752445e-05
311422,83.69163499999999,65.06965000000001,-18.62198499999998,-22.250712391985154,0.00010160667631508762,9.337720569247892e-05
621112,68.8452,64.9133272,-3.931872800000008,-5.711179283377792,8.358221167799471e-05,9.315287705001618e-05
333413,249.2940238,64.9082101,-184.38581369999997,-73.96319048864419,0.0003026579321043537,9.31455338339508e-05
333414,65.5327,64.534454,-0.9982460000000088,-1.5232792178561372,7.956063753508632e-05,9.260918086096694e-05
921140,0.0,63.409,63.409,,0.0,9.099411531726995e-05
482112,2.5250153,63.3475,60.8224847,2408.796679370616,3.065520374619804e-06,9.090586068319573e-05
311119,77.0631849,62.3519541,-14.711230799999996,-19.089829753454683,9.355933940045559e-05,8.947721777086097e-05
444120,71.5197,61.3541385,-10.165561500000003,-14.213652322367127,8.682921546522747e-05,8.804531776026671e-05
62231,6.276012499999999,61.275920000000006,54.999907500000006,876.35114652815,7.6194564801720495e-06,8.793307149855397e-05
926140,73.292,60.298,-12.994,-17.729083665338642,8.898089421344681e-05,8.652972236434487e-05
