REPORT CYCLE,STATE NAME,WASTE CODE GROUP,tons
2021,NEBRASKA,D003,6.5125
2021,NEBRASKA,D004,70.78999999999999
2021,NEBRASKA,D005,0.2
2021,NEBRASKA,D006,8.2345
2021,NEBRASKA,D007,169.43000450000002
2021,NEBRASKA,D008,134.743
2021,NEBRASKA,D009,225.5065
2021,NEBRASKA,D010,4.494999999999999
2021,NEBRASKA,D011,2.0585
2021,NEBRASKA,D014,0.0
2021,NEBRASKA,D015,0.0
2021,NEBRASKA,D016,195.12300000000002
2021,NEBRASKA,D018,8.11
2021,NEBRASKA,D019,0.0
2021,NEBRASKA,D020,0.0
2021,NEBRASKA,D021,0.0
2021,NEBRASKA,D022,0.2685
2021,NEBRASKA,D023,0.0
2021,NEBRASKA,D024,0.0
2021,NEBRASKA,D025,0.0
2021,NEBRASKA,D027,0.0
2021,NEBRASKA,D028,0.0
2021,NEBRASKA,D032,0.0
2021,NEBRASKA,D034,0.0
2021,NEBRASKA,D035,0.0
2021,NEBRASKA,D036,0.0
2021,NEBRASKA,D037,0.0
2021,NEBRASKA,D038,0.0
2021,NEBRASKA,D039,1.5309888
2021,NEBRASKA,D040,0.113
2021,NEBRASKA,D043,0.0
2021,NEBRASKA,DMIX,270.8175
2021,NEBRASKA,F001,1.209
2021,NEBRASKA,F002,30.6165
2021,NEBRASKA,F003,208.2677092
2021,NEBRASKA,F004,0.0
2021,NEBRASKA,F005,30.3898325
2021,NEBRASKA,F006,587.403
2021,NEBRASKA,F007,7.9287338
2021,NEBRASKA,F008,0.0
2021,NEBRASKA,F019,10.549
2021,NEBRASKA,F024,0.0
2021,NEBRASKA,F025,0.0
2021,NEBRASKA,F032,25.474
2021,NEBRASKA,F034,0.0
2021,NEBRASKA,F035,0.0
2021,NEBRASKA,F037,0.0
2021,NEBRASKA,F038,0.0
2021,NEBRASKA,F039,659.557
2021,NEBRASKA,F1_5,368.5666326
2021,NEBRASKA,F30S,0.0
2021,NEBRASKA,F6_9,1.561
2021,NEBRASKA,FMIX,1.0165
2021,NEBRASKA,ICR,16.4640425
2021,NEBRASKA,K001,55.117999999999995
2021,NEBRASKA,K022,0.0
2021,NEBRASKA,K045,0.0
2021,NEBRASKA,K046,62.022
2021,NEBRASKA,K048,0.0
2021,NEBRASKA,K049,0.0
2021,NEBRASKA,K050,0.0
2021,NEBRASKA,K051,0.0
2021,NEBRASKA,K052,0.0
2021,NEBRASKA,K061,22046.3895
2021,NEBRASKA,K086,0.0
2021,NEBRASKA,K143,0.0
2021,NEBRASKA,K169,0.0
2021,NEBRASKA,K170,0.0
2021,NEBRASKA,K171,0.0
2021,NEBRASKA,KPET,0.0
2021,NEBRASKA,KXXX,0.9654999999999999
2021,NEBRASKA,LABP,7.009
2021,NEBRASKA,P001,0.0225
2021,NEBRASKA,P003,0.0
2021,NEBRASKA,P005,0.0
2021,NEBRASKA,P008,0.0
2021,NEBRASKA,P010,0.0
2021,NEBRASKA,P012,0.0
2021,NEBRASKA,P015,0.0
2021,NEBRASKA,P018,0.0
2021,NEBRASKA,P022,0.0
2021,NEBRASKA,P023,0.0
2021,NEBRASKA,P024,0.0
2021,NEBRASKA,P028,0.0
2021,NEBRASKA,P030,0.0
2021,NEBRASKA,P037,0.0
2021,NEBRASKA,P038,0.0
2021,NEBRASKA,P039,0.0
2021,NEBRASKA,P042,0.0
2021,NEBRASKA,P044,0.0
2021,NEBRASKA,P048,0.0
2021,NEBRASKA,P056,0.0
2021,NEBRASKA,P066,0.0
2021,NEBRASKA,P068,0.0
2021,NEBRASKA,P071,0.0
2021,NEBRASKA,P075,0.065
2021,NEBRASKA,P077,0.0
2021,NEBRASKA,P078,0.0
2021,NEBRASKA,P087,0.0
2021,NEBRASKA,P093,0.0
2021,NEBRASKA,P098,0.0145
2021,NEBRASKA,P101,0.0
2021,NEBRASKA,P105,0.0
2021,NEBRASKA,P106,0.0
2021,NEBRASKA,P108,0.0
2021,NEBRASKA,P116,0.0
2021,NEBRASKA,P119,0.0
2021,NEBRASKA,P188,0.0
2021,NEBRASKA,PEST,0.0
2021,NEBRASKA,PMIX,0.2815
2021,NEBRASKA,TCMT,609.9443692
2021,NEBRASKA,TCOR Only,0.096
2021,NEBRASKA,TCORICR,106.21600000000001
2021,NEBRASKA,U001,0.0
2021,NEBRASKA,U002,0.35200000000000004
2021,NEBRASKA,U003,0.0
2021,NEBRASKA,U006,0.0
2021,NEBRASKA,U007,0.0
2021,NEBRASKA,U008,0.015
2021,NEBRASKA,U009,0.0
2021,NEBRASKA,U010,0.0
2021,NEBRASKA,U011,0.0
2021,NEBRASKA,U012,0.0
2021,NEBRASKA,U019,0.0
2021,NEBRASKA,U028,0.0
2021,NEBRASKA,U031,0.0
2021,NEBRASKA,U032,0.0
2021,NEBRASKA,U034,0.0025
2021,NEBRASKA,U037,0.0
2021,NEBRASKA,U041,0.0
2021,NEBRASKA,U044,0.0025
2021,NEBRASKA,U045,0.0
2021,NEBRASKA,U046,0.0
2021,NEBRASKA,U051,0.0
2021,NEBRASKA,U055,0.0
2021,NEBRASKA,U056,0.0
2021,NEBRASKA,U057,0.0
2021,NEBRASKA,U058,0.0
2021,NEBRASKA,U061,0.0
2021,NEBRASKA,U075,0.0
2021,NEBRASKA,U077,0.0
2021,NEBRASKA,U079,1.8
2021,NEBRASKA,U080,0.0
2021,NEBRASKA,U084,0.0
2021,NEBRASKA,U089,0.0
2021,NEBRASKA,U102,0.0
2021,NEBRASKA,U105,0.0
2021,NEBRASKA,U108,0.0
2021,NEBRASKA,U112,0.0
2021,NEBRASKA,U117,0.0
2021,NEBRASKA,U118,0.0
2021,NEBRASKA,U119,0.0
2021,NEBRASKA,U122,0.0
2021,NEBRASKA,U123,0.0005
2021,NEBRASKA,U127,0.0
2021,NEBRASKA,U132,0.0
2021,NEBRASKA,U133,0.0
2021,NEBRASKA,U134,0.045
2021,NEBRASKA,U135,0.0
2021,NEBRASKA,U136,0.0
2021,NEBRASKA,U138,0.0075
2021,NEBRASKA,U141,0.0
2021,NEBRASKA,U144,0.0
2021,NEBRASKA,U147,0.0
2021,NEBRASKA,U150,0.0
2021,NEBRASKA,U151,0.001
2021,NEBRASKA,U154,0.0135
2021,NEBRASKA,U158,0.0
2021,NEBRASKA,U159,0.0
2021,NEBRASKA,U160,0.007
2021,NEBRASKA,U161,0.0
2021,NEBRASKA,U162,0.0
2021,NEBRASKA,U165,0.0
2021,NEBRASKA,U167,0.0
2021,NEBRASKA,U169,0.0
2021,NEBRASKA,U170,0.0
2021,NEBRASKA,U182,0.0
2021,NEBRASKA,U185,0.0
2021,NEBRASKA,U186,0.0
2021,NEBRASKA,U188,0.0985
2021,NEBRASKA,U190,0.0
2021,NEBRASKA,U193,0.0
2021,NEBRASKA,U196,0.0
2021,NEBRASKA,U197,0.0
2021,NEBRASKA,U201,0.0
2021,NEBRASKA,U210,0.0
2021,NEBRASKA,U211,0.0
2021,NEBRASKA,U213,0.0
2021,NEBRASKA,U217,0.0
2021,NEBRASKA,U219,0.0
2021,NEBRASKA,U220,0.0
2021,NEBRASKA,U223,0.1815
2021,NEBRASKA,U226,0.0
2021,NEBRASKA,U227,0.0
2021,NEBRASKA,U228,0.0
2021,NEBRASKA,U234,0.0
2021,NEBRASKA,U236,0.0
2021,NEBRASKA,U239,0.0
2021,NEBRASKA,U240,0.0
2021,NEBRASKA,U246,0.0
2021,NEBRASKA,U248,0.0
2021,NEBRASKA,U249,0.0
2021,NEBRASKA,U278,0.0
2021,NEBRASKA,U279,0.0
2021,NEBRASKA,U404,0.0
2021,NEBRASKA,UMIX,5.18
2021,NEBRASKA,U_PS,29.890659999999997
2021,NEVADA,D001,737.9641819999999
2021,NEVADA,D002,180.8083356
2021,NEVADA,D003,3220.982787
2021,NEVADA,D004,0.0
2021,NEVADA,D005,3.2145
2021,NEVADA,D006,8.5695
2021,NEVADA,D007,445.736614
2021,NEVADA,D008,2018.8905332
2021,NEVADA,D009,992.8067392
2021,NEVADA,D010,0.0475
2021,NEVADA,D011,6.127
2021,NEVADA,D016,0.0
2021,NEVADA,D018,43.61225
2021,NEVADA,D019,0.0
2021,NEVADA,D020,0.0
2021,NEVADA,D022,0.243
2021,NEVADA,D023,0.001
2021,NEVADA,D024,0.0
2021,NEVADA,D026,0.4875
2021,NEVADA,D027,0.0
2021,NEVADA,D028,15.673
2021,NEVADA,D030,24.582
2021,NEVADA,D032,0.0
2021,NEVADA,D035,0.019000000000000003
2021,NEVADA,D037,0.17
2021,NEVADA,D038,0.662
2021,NEVADA,D039,0.9615363
2021,NEVADA,D040,9.35
2021,NEVADA,D043,3.59
2021,NEVADA,DMIX,1000.2794084
2021,NEVADA,F001,0.245
2021,NEVADA,F002,3.280125
2021,NEVADA,F003,491.1297799
2021,NEVADA,F005,69.33
2021,NEVADA,F006,44.876000000000005
2021,NEVADA,F007,1.0474999999999999
2021,NEVADA,F008,160.1788
2021,NEVADA,F009,0.0
2021,NEVADA,F011,0.0
2021,NEVADA,F019,2.9815
2021,NEVADA,F025,0.0
2021,NEVADA,F027,0.0
2021,NEVADA,F028,2.3037948
2021,NEVADA,F035,0.0
2021,NEVADA,F037,0.0
2021,NEVADA,F038,0.0
2021,NEVADA,F039,761.6137685000001
2021,NEVADA,F1_5,411.49748040000003
2021,NEVADA,F6_9,0.0
2021,NEVADA,FMIX,23.2484
2021,NEVADA,ICR,162.9093103
2021,NEVADA,K001,59.008
2021,NEVADA,K044,0.0
2021,NEVADA,K050,0.0
2021,NEVADA,K061,0.0
2021,NEVADA,K062,3148.51339
2021,NEVADA,K069,0.0
2021,NEVADA,K087,0.0
2021,NEVADA,K161,0.0
2021,NEVADA,K169,0.0
2021,NEVADA,K170,0.0
2021,NEVADA,K171,0.0
2021,NEVADA,K172,0.0
2021,NEVADA,K177,0.0
2021,NEVADA,KPET,1.6725
2021,NEVADA,KXXX,9.9442208
2021,NEVADA,LABP,113.1795
2021,NEVADA,P001,4.5743765
2021,NEVADA,P003,0.0025
2021,NEVADA,P012,0.0
2021,NEVADA,P015,0.0015
2021,NEVADA,P022,0.0025
2021,NEVADA,P024,0.0
2021,NEVADA,P029,0.0
2021,NEVADA,P030,0.0
2021,NEVADA,P037,0.0
2021,NEVADA,P042,0.0645521
2021,NEVADA,P047,0.0
2021,NEVADA,P051,0.0
2021,NEVADA,P068,0.0
2021,NEVADA,P071,1.9325
2021,NEVADA,P075,12.1220397
2021,NEVADA,P077,0.003
2021,NEVADA,P078,0.0
2021,NEVADA,P081,0.001
2021,NEVADA,P087,0.0035
2021,NEVADA,P098,0.0331931
2021,NEVADA,P104,0.0
2021,NEVADA,P105,0.031
2021,NEVADA,P106,634.0655
2021,NEVADA,P119,0.0
2021,NEVADA,P120,0.0125
2021,NEVADA,P127,0.005
2021,NEVADA,PMIX,0.1962265
2021,NEVADA,PSLU,0.0
2021,NEVADA,TCMT,3853.899524
2021,NEVADA,TCOR Only,11.537
2021,NEVADA,TCORICR,593.7579128
2021,NEVADA,U001,0.0
2021,NEVADA,U002,10.603
2021,NEVADA,U003,0.0
2021,NEVADA,U006,0.0
2021,NEVADA,U007,1.148
2021,NEVADA,U008,0.0
2021,NEVADA,U010,0.0
2021,NEVADA,U011,0.0
2021,NEVADA,U012,0.0
2021,NEVADA,U019,0.0
2021,NEVADA,U025,0.0
2021,NEVADA,U028,0.2725
2021,NEVADA,U029,0.0
2021,NEVADA,U031,0.0
2021,NEVADA,U032,0.0
2021,NEVADA,U034,0.1251795
2021,NEVADA,U044,1.263553
2021,NEVADA,U045,0.0
2021,NEVADA,U046,0.0
2021,NEVADA,U052,0.0
2021,NEVADA,U057,0.0
2021,NEVADA,U058,0.5525
2021,NEVADA,U072,0.0025
2021,NEVADA,U075,0.0
2021,NEVADA,U077,0.0
2021,NEVADA,U080,0.292
2021,NEVADA,U096,0.0
2021,NEVADA,U101,0.0
2021,NEVADA,U103,0.0
2021,NEVADA,U105,0.0
2021,NEVADA,U109,0.0
2021,NEVADA,U112,0.0
2021,NEVADA,U115,0.0
2021,NEVADA,U117,0.0
2021,NEVADA,U118,0.0
2021,NEVADA,U121,0.0
2021,NEVADA,U122,0.04325
2021,NEVADA,U123,0.0
2021,NEVADA,U125,0.0
2021,NEVADA,U129,2.855
2021,NEVADA,U133,0.0
2021,NEVADA,U134,0.8445
2021,NEVADA,U135,0.0
2021,NEVADA,U136,0.0
2021,NEVADA,U138,0.0
2021,NEVADA,U144,0.0
2021,NEVADA,U147,0.035
2021,NEVADA,U151,13.7625
2021,NEVADA,U154,0.224
2021,NEVADA,U156,0.0
2021,NEVADA,U159,0.2
2021,NEVADA,U160,0.0
2021,NEVADA,U162,0.0025
2021,NEVADA,U165,0.014499999999999999
2021,NEVADA,U167,0.0
2021,NEVADA,U168,0.0
2021,NEVADA,U179,0.0
2021,NEVADA,U188,0.441
2021,NEVADA,U190,0.0
2021,NEVADA,U196,0.0
2021,NEVADA,U197,0.0
2021,NEVADA,U201,0.0
2021,NEVADA,U204,0.0
2021,NEVADA,U205,0.0
2021,NEVADA,U210,0.06
2021,NEVADA,U211,0.0025
2021,NEVADA,U213,0.0
2021,NEVADA,U218,0.0
2021,NEVADA,U219,0.0
2021,NEVADA,U220,7.0200000000000005
2021,NEVADA,U223,1.7405
2021,NEVADA,U228,0.0
2021,NEVADA,U236,0.005
2021,NEVADA,U239,0.136
2021,NEVADA,U246,0.0
2021,NEVADA,U249,0.0
2021,NEVADA,U279,0.7135
2021,NEVADA,U404,0.0
2021,NEVADA,UMIX,240.7006493
2021,NEVADA,U_PS,42.90227
2021,NEW HAMPSHIRE,D001,282.0989847
2021,NEW HAMPSHIRE,D002,291.6756922
2021,NEW HAMPSHIRE,D003,2.45275
2021,NEW HAMPSHIRE,D004,5.3635
2021,NEW HAMPSHIRE,D005,12.93
2021,NEW HAMPSHIRE,D006,2.435
2021,NEW HAMPSHIRE,D007,253.9835219
2021,NEW HAMPSHIRE,D008,427.640315
2021,NEW HAMPSHIRE,D009,2.191265
2021,NEW HAMPSHIRE,D010,8.2020675
2021,NEW HAMPSHIRE,D011,6.142664
2021,NEW HAMPSHIRE,D018,243.3156998
2021,NEW HAMPSHIRE,D022,0.271
2021,NEW HAMPSHIRE,D035,0.365
2021,NEW HAMPSHIRE,D038,0.02
2021,NEW HAMPSHIRE,D039,2.9785714999999997
2021,NEW HAMPSHIRE,DMIX,11.679
2021,NEW HAMPSHIRE,F001,18.3028616
2021,NEW HAMPSHIRE,F002,57.2567064
2021,NEW HAMPSHIRE,F003,196.6900445
2021,NEW HAMPSHIRE,F005,106.7035
2021,NEW HAMPSHIRE,F006,200.8727548
2021,NEW HAMPSHIRE,F007,75.009185
2021,NEW HAMPSHIRE,F008,1.7015
2021,NEW HAMPSHIRE,F009,2.5620000000000003
2021,NEW HAMPSHIRE,F019,2.515
2021,NEW HAMPSHIRE,F035,0.0025
2021,NEW HAMPSHIRE,F1_5,377.6341711
2021,NEW HAMPSHIRE,FMIX,262.33500000000004
2021,NEW HAMPSHIRE,ICR,42.8665
2021,NEW HAMPSHIRE,LABP,2.3395
2021,NEW HAMPSHIRE,P001,1.2615
2021,NEW HAMPSHIRE,P011,0.005
2021,NEW HAMPSHIRE,P012,0.034499999999999996
2021,NEW HAMPSHIRE,P029,0.065
2021,NEW HAMPSHIRE,P030,0.0025
2021,NEW HAMPSHIRE,P042,0.020999999999999998
2021,NEW HAMPSHIRE,P075,0.002
2021,NEW HAMPSHIRE,P087,0.0125
2021,NEW HAMPSHIRE,P105,0.08399999999999999
2021,NEW HAMPSHIRE,P106,0.02
2021,NEW HAMPSHIRE,PMIX,3.4725650000000003
2021,NEW HAMPSHIRE,TCMT,203.248354
2021,NEW HAMPSHIRE,TCOR Only,0.684
2021,NEW HAMPSHIRE,TCORICR,91.5891384
2021,NEW HAMPSHIRE,U002,0.305
2021,NEW HAMPSHIRE,U007,0.0675
2021,NEW HAMPSHIRE,U010,0.0175
2021,NEW HAMPSHIRE,U035,0.0075
2021,NEW HAMPSHIRE,U072,0.0025
2021,NEW HAMPSHIRE,U079,0.0625
2021,NEW HAMPSHIRE,U112,0.0375
2021,NEW HAMPSHIRE,U117,0.0035
2021,NEW HAMPSHIRE,U122,0.0045
2021,NEW HAMPSHIRE,U123,0.027000000000000003
2021,NEW HAMPSHIRE,U133,0.005
2021,NEW HAMPSHIRE,U135,0.005
2021,NEW HAMPSHIRE,U147,0.003
2021,NEW HAMPSHIRE,U151,0.0585
2021,NEW HAMPSHIRE,U154,0.0525
2021,NEW HAMPSHIRE,U162,0.0115
2021,NEW HAMPSHIRE,U188,0.0655
2021,NEW HAMPSHIRE,U220,0.5655
2021,NEW HAMPSHIRE,U223,0.0245
2021,NEW HAMPSHIRE,U236,0.391
2021,NEW HAMPSHIRE,UMIX,12.60635
2021,NEW HAMPSHIRE,U_PS,9.353
2021,NEW JERSEY,D001,4075.9357896
2021,NEW JERSEY,D002,5864.8001042000005
2021,NEW JERSEY,D003,20.836
2021,NEW JERSEY,D004,3291.8050071000002
2021,NEW JERSEY,D005,1987.1369702
2021,NEW JERSEY,D006,81.37492
2021,NEW JERSEY,D007,61508.3049533
2021,NEW JERSEY,D008,28645.6524782
2021,NEW JERSEY,D009,901.4110000000001
2021,NEW JERSEY,D010,213.12785499999998
2021,NEW JERSEY,D011,25.50139
2021,NEW JERSEY,D014,0.0
2021,NEW JERSEY,D016,0.49100259999999996
2021,NEW JERSEY,D018,425.36820370000004
2021,NEW JERSEY,D019,0.0
2021,NEW JERSEY,D022,9.307080000000001
2021,NEW JERSEY,D023,0.0
2021,NEW JERSEY,D024,0.0065
2021,NEW JERSEY,D025,0.0
2021,NEW JERSEY,D026,2.2
2021,NEW JERSEY,D027,0.3375
2021,NEW JERSEY,D028,0.0
2021,NEW JERSEY,D035,0.0
2021,NEW JERSEY,D037,0.0
2021,NEW JERSEY,D038,1.2750046
2021,NEW JERSEY,D039,938.960014
2021,NEW JERSEY,D040,22.0649214
2021,NEW JERSEY,D042,0.0
2021,NEW JERSEY,D043,0.6880734
2021,NEW JERSEY,DMIX,7335.4721185
2021,NEW JERSEY,F001,24.1517631
2021,NEW JERSEY,F002,305.20661309999997
2021,NEW JERSEY,F003,4753.4192447
2021,NEW JERSEY,F004,0.0035
2021,NEW JERSEY,F005,433.8971068
2021,NEW JERSEY,F006,339.0956537
2021,NEW JERSEY,F007,63.748798
2021,NEW JERSEY,F008,0.15
2021,NEW JERSEY,F009,8.2
2021,NEW JERSEY,F019,1655.4951079
2021,NEW JERSEY,F022,0.0125
2021,NEW JERSEY,F027,0.0005
2021,NEW JERSEY,F034,8.465
2021,NEW JERSEY,F035,0.0
2021,NEW JERSEY,F037,1.4455
2021,NEW JERSEY,F039,8907.3310805
2021,NEW JERSEY,F1_5,46872.6665262
2021,NEW JERSEY,F6_9,140.4125
2021,NEW JERSEY,FMIX,8447.6677747
2021,NEW JERSEY,ICR,1669.2309763
2021,NEW JERSEY,K005,0.01
2021,NEW JERSEY,K015,8.8585
2021,NEW JERSEY,K031,116.9
2021,NEW JERSEY,K044,0.0
2021,NEW JERSEY,K046,0.0
2021,NEW JERSEY,K050,3.4807294
2021,NEW JERSEY,K051,16.78
2021,NEW JERSEY,K061,4607.928000000001
2021,NEW JERSEY,K062,3.15
2021,NEW JERSEY,K083,42.15
2021,NEW JERSEY,K088,0.0
2021,NEW JERSEY,K141,0.0
2021,NEW JERSEY,K170,10570.5425
2021,NEW JERSEY,K171,101.581
2021,NEW JERSEY,KPET,0.6
2021,NEW JERSEY,KXXX,92.2115
2021,NEW JERSEY,LABP,31.3295
2021,NEW JERSEY,P001,0.7549999999999999
2021,NEW JERSEY,P002,0.0025
2021,NEW JERSEY,P003,0.0025
2021,NEW JERSEY,P005,0.0025
2021,NEW JERSEY,P008,0.0
2021,NEW JERSEY,P011,0.0005
2021,NEW JERSEY,P012,0.006500000000000001
2021,NEW JERSEY,P014,0.0005
2021,NEW JERSEY,P015,0.0
2021,NEW JERSEY,P017,0.001
2021,NEW JERSEY,P021,0.0
2021,NEW JERSEY,P022,0.03
2021,NEW JERSEY,P023,0.001
2021,NEW JERSEY,P024,0.0
2021,NEW JERSEY,P027,0.0
2021,NEW JERSEY,P028,1.8
2021,NEW JERSEY,P029,0.205
2021,NEW JERSEY,P030,0.113
2021,NEW JERSEY,P039,0.0
2021,NEW JERSEY,P042,0.7735000000000001
2021,NEW JERSEY,P043,0.001
2021,NEW JERSEY,P044,0.0
2021,NEW JERSEY,P048,0.0025
2021,NEW JERSEY,P050,0.0
2021,NEW JERSEY,P051,0.0
2021,NEW JERSEY,P056,0.0125
2021,NEW JERSEY,P057,0.015
2021,NEW JERSEY,P058,0.0
2021,NEW JERSEY,P063,0.0
2021,NEW JERSEY,P064,0.0005
2021,NEW JERSEY,P068,0.0
2021,NEW JERSEY,P069,0.0025
2021,NEW JERSEY,P075,104.5984812
2021,NEW JERSEY,P076,0.0055
2021,NEW JERSEY,P077,0.0005
2021,NEW JERSEY,P078,0.0005
2021,NEW JERSEY,P081,0.0095
2021,NEW JERSEY,P082,0.0
2021,NEW JERSEY,P087,0.005
2021,NEW JERSEY,P092,0.0
2021,NEW JERSEY,P093,0.0005
2021,NEW JERSEY,P095,0.0035
2021,NEW JERSEY,P096,0.0015
2021,NEW JERSEY,P098,0.29200000000000004
2021,NEW JERSEY,P101,0.0
2021,NEW JERSEY,P102,5.2515
2021,NEW JERSEY,P104,0.0
2021,NEW JERSEY,P105,0.6135
2021,NEW JERSEY,P106,2.5705400000000003
2021,NEW JERSEY,P108,0.0
2021,NEW JERSEY,P112,0.0005
2021,NEW JERSEY,P119,0.0
2021,NEW JERSEY,P120,0.031
2021,NEW JERSEY,P121,0.005
2021,NEW JERSEY,P123,0.0
2021,NEW JERSEY,P189,0.0
2021,NEW JERSEY,P194,0.0
2021,NEW JERSEY,P204,0.0
2021,NEW JERSEY,P205,0.0
2021,NEW JERSEY,PEST,0.0
2021,NEW JERSEY,PMIX,27.147499999999997
2021,NEW JERSEY,TCMT,13181.4792983
2021,NEW JERSEY,TCOR Only,2488.8775926
2021,NEW JERSEY,TCORICR,1735.3028081
2021,NEW JERSEY,U001,0.051
2021,NEW JERSEY,U002,24.2057
2021,NEW JERSEY,U003,80.16
2021,NEW JERSEY,U006,0.0005
2021,NEW JERSEY,U007,0.0
2021,NEW JERSEY,U008,2.0765
2021,NEW JERSEY,U009,0.42000000000000004
2021,NEW JERSEY,U010,1.6525
2021,NEW JERSEY,U011,0.0
2021,NEW JERSEY,U012,0.0
2021,NEW JERSEY,U019,0.0
2021,NEW JERSEY,U020,0.004
2021,NEW JERSEY,U021,0.0
2021,NEW JERSEY,U022,0.0
2021,NEW JERSEY,U023,0.0
2021,NEW JERSEY,U025,0.005
2021,NEW JERSEY,U028,0.0
2021,NEW JERSEY,U029,0.001
2021,NEW JERSEY,U030,0.0
2021,NEW JERSEY,U031,0.47500000000000003
2021,NEW JERSEY,U036,0.0
2021,NEW JERSEY,U037,0.0
2021,NEW JERSEY,U041,0.0035
2021,NEW JERSEY,U043,0.0005
2021,NEW JERSEY,U044,34.449
2021,NEW JERSEY,U045,0.008
2021,NEW JERSEY,U046,0.008
2021,NEW JERSEY,U051,0.0
2021,NEW JERSEY,U052,0.0645
2021,NEW JERSEY,U053,0.0
2021,NEW JERSEY,U055,0.0
2021,NEW JERSEY,U056,0.14300000000000002
2021,NEW JERSEY,U057,4.29
2021,NEW JERSEY,U058,0.0
2021,NEW JERSEY,U059,0.0
2021,NEW JERSEY,U061,0.0
2021,NEW JERSEY,U067,0.011
2021,NEW JERSEY,U068,0.0025
2021,NEW JERSEY,U069,0.0
2021,NEW JERSEY,U070,0.0
2021,NEW JERSEY,U072,0.275
2021,NEW JERSEY,U074,0.0
2021,NEW JERSEY,U075,0.049999999999999996
2021,NEW JERSEY,U077,0.164
2021,NEW JERSEY,U078,0.004
2021,NEW JERSEY,U079,0.0
2021,NEW JERSEY,U080,61.9740077
2021,NEW JERSEY,U081,0.0
2021,NEW JERSEY,U083,0.0
2021,NEW JERSEY,U088,3.4250000000000003
2021,NEW JERSEY,U091,0.0
2021,NEW JERSEY,U092,0.032
2021,NEW JERSEY,U093,0.0
2021,NEW JERSEY,U095,0.0
2021,NEW JERSEY,U096,0.001
2021,NEW JERSEY,U097,0.0
2021,NEW JERSEY,U098,0.004
2021,NEW JERSEY,U102,0.0
2021,NEW JERSEY,U103,0.0125
2021,NEW JERSEY,U105,0.0
2021,NEW JERSEY,U107,0.0
2021,NEW JERSEY,U108,1.706
2021,NEW JERSEY,U110,0.0
2021,NEW JERSEY,U112,61.583565
2021,NEW JERSEY,U113,0.10500000000000001
2021,NEW JERSEY,U115,0.012
2021,NEW JERSEY,U116,0.0
2021,NEW JERSEY,U117,0.8165049999999999
2021,NEW JERSEY,U118,17.1605
2021,NEW JERSEY,U119,0.0
2021,NEW JERSEY,U121,0.0
2021,NEW JERSEY,U122,40.402499999999996
2021,NEW JERSEY,U123,9.85098
2021,NEW JERSEY,U124,0.0
2021,NEW JERSEY,U125,2.798
2021,NEW JERSEY,U129,0.0
2021,NEW JERSEY,U130,0.0
2021,NEW JERSEY,U131,0.005
2021,NEW JERSEY,U133,0.0825
2021,NEW JERSEY,U134,3.0735
2021,NEW JERSEY,U135,0.07350000000000001
2021,NEW JERSEY,U136,0.0
2021,NEW JERSEY,U138,0.0085
2021,NEW JERSEY,U140,0.0
2021,NEW JERSEY,U144,1.0490000000000002
2021,NEW JERSEY,U145,0.2
2021,NEW JERSEY,U146,0.055
2021,NEW JERSEY,U147,1.0039554
2021,NEW JERSEY,U150,0.0
2021,NEW JERSEY,U151,0.02
2021,NEW JERSEY,U153,0.0
2021,NEW JERSEY,U154,50.6929954
2021,NEW JERSEY,U155,0.003
2021,NEW JERSEY,U156,0.013000000000000001
2021,NEW JERSEY,U158,0.0
2021,NEW JERSEY,U159,10.3775
2021,NEW JERSEY,U160,0.08
2021,NEW JERSEY,U161,9.22
2021,NEW JERSEY,U162,76.45949999999999
2021,NEW JERSEY,U163,0.0
2021,NEW JERSEY,U165,0.028
2021,NEW JERSEY,U166,0.0
2021,NEW JERSEY,U167,0.0
2021,NEW JERSEY,U168,0.0
2021,NEW JERSEY,U169,0.0
2021,NEW JERSEY,U170,0.0225
2021,NEW JERSEY,U173,0.0
2021,NEW JERSEY,U176,0.0
2021,NEW JERSEY,U177,0.075
2021,NEW JERSEY,U187,0.0
2021,NEW JERSEY,U188,68.3065
2021,NEW JERSEY,U189,0.52
2021,NEW JERSEY,U190,6.02
2021,NEW JERSEY,U193,0.0
2021,NEW JERSEY,U194,0.0
2021,NEW JERSEY,U196,0.735
2021,NEW JERSEY,U197,0.0125
2021,NEW JERSEY,U200,0.0
2021,NEW JERSEY,U201,0.14500000000000002
2021,NEW JERSEY,U204,0.0005
2021,NEW JERSEY,U205,0.0
2021,NEW JERSEY,U208,0.0
2021,NEW JERSEY,U209,0.0
2021,NEW JERSEY,U210,0.313
2021,NEW JERSEY,U211,0.0005
2021,NEW JERSEY,U213,54.96
2021,NEW JERSEY,U214,0.0
2021,NEW JERSEY,U216,0.0
2021,NEW JERSEY,U217,0.0
2021,NEW JERSEY,U218,0.005
2021,NEW JERSEY,U219,0.2555
2021,NEW JERSEY,U220,1.5045
2021,NEW JERSEY,U221,0.0435
2021,NEW JERSEY,U223,0.5045000000000001
2021,NEW JERSEY,U225,0.0
2021,NEW JERSEY,U226,228.8305
2021,NEW JERSEY,U227,0.0
2021,NEW JERSEY,U228,0.7282647000000001
2021,NEW JERSEY,U236,0.103
2021,NEW JERSEY,U238,0.0
2021,NEW JERSEY,U239,4.7025
2021,NEW JERSEY,U240,0.1825
